region_code_key|city_state_key|gym_code_key|original_gym_name|gym_name|latitude|longitude|gym_location_city|gym_location_state|word_1|word_2|word_3|gmap_url|gym_image|json
BAG|GLENDALECA|GLPOOF|"Glendale Post Office"|"Glendale Post Office"|34.133376|-118.253806|GLENDALE|CA|GL|PO|OF|https://www.google.com/maps/place/34.133376,-118.253806|https://lh6.ggpht.com/T-ct-9xVrzGhAqvgF2uEkhpLqyIm0pzyOLfxaN5j4rYTHspBeiTOla62FYL2PZoqyvMOcVqXvCPwXiAM4B4|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""GLPOOF"", ""original_gym_name"":""Glendale Post Office"", ""gym_name"":""Glendale Post Office"", ""latitude"":""34.133376"", ""longitude"":""-118.253806"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.133376,-118.253806"", ""gym_image"":""https://lh6.ggpht.com/T-ct-9xVrzGhAqvgF2uEkhpLqyIm0pzyOLfxaN5j4rYTHspBeiTOla62FYL2PZoqyvMOcVqXvCPwXiAM4B4""}"
BAG|GLENDALECA|GLARUT|"Glendale Art Utility, Architecture"|"Glendale Art Utility, Architecture"|34.132336|-118.254709|GLENDALE|CA|GL|AR|UT|https://www.google.com/maps/place/34.132336,-118.254709|https://lh3.googleusercontent.com/l0YmX6v7rx6jjs94eeLkIgeJLdXRj2CrBo_J5hZn4Ii_H3Y6U6Bn-6VYgrcdOHZojGNyQ8RygnfbKKSEF1w9ZQ|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""GLARUT"", ""original_gym_name"":""Glendale Art Utility, Architecture"", ""gym_name"":""Glendale Art Utility, Architecture"", ""latitude"":""34.132336"", ""longitude"":""-118.254709"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.132336,-118.254709"", ""gym_image"":""https://lh3.googleusercontent.com/l0YmX6v7rx6jjs94eeLkIgeJLdXRj2CrBo_J5hZn4Ii_H3Y6U6Bn-6VYgrcdOHZojGNyQ8RygnfbKKSEF1w9ZQ""}"
BAG|GLENDALECA|FLAR|"Flower Art"|"Flower Art"|34.142485|-118.249652|GLENDALE|CA|FL|AR|""|https://www.google.com/maps/place/34.142485,-118.249652|https://lh3.ggpht.com/iFnQP97CI5WU4SGlspXuE_Hd5XqFvFRyIW9PYimxgW-eEGd34CGzqgVsqWpAKKEd1ykt-ijg41QysHs_lOEv|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""FLAR"", ""original_gym_name"":""Flower Art"", ""gym_name"":""Flower Art"", ""latitude"":""34.142485"", ""longitude"":""-118.249652"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.142485,-118.249652"", ""gym_image"":""https://lh3.ggpht.com/iFnQP97CI5WU4SGlspXuE_Hd5XqFvFRyIW9PYimxgW-eEGd34CGzqgVsqWpAKKEd1ykt-ijg41QysHs_lOEv""}"
BAG|GLENDALECA|GISU|"Giant Sundial"|"Giant Sundial"|34.138312|-118.24481|GLENDALE|CA|GI|SU|""|https://www.google.com/maps/place/34.138312,-118.24481|https://lh4.ggpht.com/XyPw8CykvEb9n7rOu8rILf3GK6C-KUSTfflOMOqQeqZ2bSnogxn25E93aZ7Pf5kfPwKDUk22FfOAEbbp0rA|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""GISU"", ""original_gym_name"":""Giant Sundial"", ""gym_name"":""Giant Sundial"", ""latitude"":""34.138312"", ""longitude"":""-118.24481"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.138312,-118.24481"", ""gym_image"":""https://lh4.ggpht.com/XyPw8CykvEb9n7rOu8rILf3GK6C-KUSTfflOMOqQeqZ2bSnogxn25E93aZ7Pf5kfPwKDUk22FfOAEbbp0rA""}"
BAG|GLENDALECA|PAPAGL|"Palmer Park"|"Palmer Park Glendale"|34.132472|-118.247618|GLENDALE|CA|PA|PA|GL|https://www.google.com/maps/place/34.132472,-118.247618|https://lh6.ggpht.com/JPdApUkjhqjRoyEVsTu-HfztryuvayQgzoqQePoMRI_UhEDZeO2g8PWy7MPixlY2ZfInTVfrX23Ppd2lBNwt|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""PAPAGL"", ""original_gym_name"":""Palmer Park"", ""gym_name"":""Palmer Park Glendale"", ""latitude"":""34.132472"", ""longitude"":""-118.247618"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.132472,-118.247618"", ""gym_image"":""https://lh6.ggpht.com/JPdApUkjhqjRoyEVsTu-HfztryuvayQgzoqQePoMRI_UhEDZeO2g8PWy7MPixlY2ZfInTVfrX23Ppd2lBNwt""}"
BAG|GLENDALECA|PSLIHE|"Psychic Lion Head Fountain"|"Psychic Lion Head Fountain"|34.139124|-118.255193|GLENDALE|CA|PS|LI|HE|https://www.google.com/maps/place/34.139124,-118.255193|https://lh5.ggpht.com/43-2RpscoQjK0lHLQXmNblt65OcfZil5VVw_2_Be66DBN6oleDr1Q2XBURrgMPmuU1wzVV6t30FyMBuJa1E|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""PSLIHE"", ""original_gym_name"":""Psychic Lion Head Fountain"", ""gym_name"":""Psychic Lion Head Fountain"", ""latitude"":""34.139124"", ""longitude"":""-118.255193"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.139124,-118.255193"", ""gym_image"":""https://lh5.ggpht.com/43-2RpscoQjK0lHLQXmNblt65OcfZil5VVw_2_Be66DBN6oleDr1Q2XBURrgMPmuU1wzVV6t30FyMBuJa1E""}"
BAG|GLENDALECA|KOFIAR|"Koi Fish Art Utility Box"|"Koi Fish Art Utility Box"|34.14051|-118.254795|GLENDALE|CA|KO|FI|AR|https://www.google.com/maps/place/34.14051,-118.254795|https://lh3.googleusercontent.com/LccoreiV9qRPsvy76JeegJovjcikxGorAIU-thT4NXYkg_QhTZ8g7vb3ERipKYFHYvEx6gc58lEE2f1vd60Q|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""KOFIAR"", ""original_gym_name"":""Koi Fish Art Utility Box"", ""gym_name"":""Koi Fish Art Utility Box"", ""latitude"":""34.14051"", ""longitude"":""-118.254795"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.14051,-118.254795"", ""gym_image"":""https://lh3.googleusercontent.com/LccoreiV9qRPsvy76JeegJovjcikxGorAIU-thT4NXYkg_QhTZ8g7vb3ERipKYFHYvEx6gc58lEE2f1vd60Q""}"
BAG|GLENDALECA|CRSPPI|"Crystal Springs Picnic Area"|"Crystal Springs Picnic Area"|34.133505|-118.277176|GLENDALE|CA|CR|SP|PI|https://www.google.com/maps/place/34.133505,-118.277176|https://lh6.ggpht.com/49TwZupGZx0pynhGTl5yXSNOCd1WL7hbg3e60ntRnLgJ--AdTza4mz_Hh0bKG0GC0M0Sz5YluQ2Dfwjwo94Q|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""CRSPPI"", ""original_gym_name"":""Crystal Springs Picnic Area"", ""gym_name"":""Crystal Springs Picnic Area"", ""latitude"":""34.133505"", ""longitude"":""-118.277176"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.133505,-118.277176"", ""gym_image"":""https://lh6.ggpht.com/49TwZupGZx0pynhGTl5yXSNOCd1WL7hbg3e60ntRnLgJ--AdTza4mz_Hh0bKG0GC0M0Sz5YluQ2Dfwjwo94Q""}"
BAG|GLENDALECA|NOATPA|"North Atwater Park"|"North Atwater Park"|34.133422|-118.272781|GLENDALE|CA|NO|AT|PA|https://www.google.com/maps/place/34.133422,-118.272781|https://lh3.ggpht.com/pDRY5eA5RYzV232B1kNgj1VNzSPVScHW3qG4iXn-Kq5lGDophr5yj24s9FJzQ2ZGbLVr-TRTMd20sz2xlvBY|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""NOATPA"", ""original_gym_name"":""North Atwater Park"", ""gym_name"":""North Atwater Park"", ""latitude"":""34.133422"", ""longitude"":""-118.272781"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.133422,-118.272781"", ""gym_image"":""https://lh3.ggpht.com/pDRY5eA5RYzV232B1kNgj1VNzSPVScHW3qG4iXn-Kq5lGDophr5yj24s9FJzQ2ZGbLVr-TRTMd20sz2xlvBY""}"
BAG|GLENDALECA|LARIDE|"LA River: Development and Future"|"LA River: Development and Future"|34.132574|-118.273167|GLENDALE|CA|LA|RI|DE|https://www.google.com/maps/place/34.132574,-118.273167|https://lh6.ggpht.com/40helhZ9vJrRwm7rOU30tilifW_BHZh8oSYpm_SCj7RLJYx_g2pTTNiaZowcpzci8x7ktp7z8M980ud6OkbR|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""LARIDE"", ""original_gym_name"":""LA River: Development and Future"", ""gym_name"":""LA River: Development and Future"", ""latitude"":""34.132574"", ""longitude"":""-118.273167"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.132574,-118.273167"", ""gym_image"":""https://lh6.ggpht.com/40helhZ9vJrRwm7rOU30tilifW_BHZh8oSYpm_SCj7RLJYx_g2pTTNiaZowcpzci8x7ktp7z8M980ud6OkbR""}"
BAG|GLENDALECA|CHNAGL|"Church of the Nazarene"|"Churchofthe Nazarene Glendale"|34.135055|-118.25154|GLENDALE|CA|CH|NA|GL|https://www.google.com/maps/place/34.135055,-118.25154|https://lh5.ggpht.com/cVurzPVm0cGAmPZY-A4oUdhRfR_zaN5s1Cpxq8eRRPYeytvY84SL28-ma0eBwQrm990XxgyqfmLue3oj0FSF|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""CHNAGL"", ""original_gym_name"":""Church of the Nazarene"", ""gym_name"":""Churchofthe Nazarene Glendale"", ""latitude"":""34.135055"", ""longitude"":""-118.25154"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.135055,-118.25154"", ""gym_image"":""https://lh5.ggpht.com/cVurzPVm0cGAmPZY-A4oUdhRfR_zaN5s1Cpxq8eRRPYeytvY84SL28-ma0eBwQrm990XxgyqfmLue3oj0FSF""}"
BAG|GLENDALECA|THROBU|"The Round Building"|"The Round Building"|34.140651|-118.275207|GLENDALE|CA|TH|RO|BU|https://www.google.com/maps/place/34.140651,-118.275207|https://lh4.ggpht.com/VCmS7TDiYDRoZDWmyrGzw8TsX0gwjTWpOGip834tbqpIcXVVSNSJQwD_J6V0_5h_f9-5tmCm6GGzwPtGt05y|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""THROBU"", ""original_gym_name"":""The Round Building"", ""gym_name"":""The Round Building"", ""latitude"":""34.140651"", ""longitude"":""-118.275207"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.140651,-118.275207"", ""gym_image"":""https://lh4.ggpht.com/VCmS7TDiYDRoZDWmyrGzw8TsX0gwjTWpOGip834tbqpIcXVVSNSJQwD_J6V0_5h_f9-5tmCm6GGzwPtGt05y""}"
BAG|GLENDALECA|GLFOCH|"Glendale Foursquare Church"|"Glendale Foursquare Church"|34.136507|-118.260659|GLENDALE|CA|GL|FO|CH|https://www.google.com/maps/place/34.136507,-118.260659|https://lh3.googleusercontent.com/zr8dq2UmBXhLQRMPGHKPVn7X2AzIEZTKWbekjQf57F3F8PhezXpZ_u73RiAY2xJlXM7em61amTP1uYMySwca|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""GLFOCH"", ""original_gym_name"":""Glendale Foursquare Church"", ""gym_name"":""Glendale Foursquare Church"", ""latitude"":""34.136507"", ""longitude"":""-118.260659"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.136507,-118.260659"", ""gym_image"":""https://lh3.googleusercontent.com/zr8dq2UmBXhLQRMPGHKPVn7X2AzIEZTKWbekjQf57F3F8PhezXpZ_u73RiAY2xJlXM7em61amTP1uYMySwca""}"
BAG|GLENDALECA|PARICL|"Paddock Riding Club"|"Paddock Riding Club"|34.13003|-118.272156|GLENDALE|CA|PA|RI|CL|https://www.google.com/maps/place/34.13003,-118.272156|https://lh6.ggpht.com/6yXhoaWC1dYPyGaurnjL0NFt1QCJJO-X5uJP-_0JS6SOxFEQPD-VYxRasVg30g7BOU0QKis6DRPLdOHkDG4|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""PARICL"", ""original_gym_name"":""Paddock Riding Club"", ""gym_name"":""Paddock Riding Club"", ""latitude"":""34.13003"", ""longitude"":""-118.272156"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.13003,-118.272156"", ""gym_image"":""https://lh6.ggpht.com/6yXhoaWC1dYPyGaurnjL0NFt1QCJJO-X5uJP-_0JS6SOxFEQPD-VYxRasVg30g7BOU0QKis6DRPLdOHkDG4""}"
BAG|GLENDALECA|TRFIMU|"Tropical Fish Mural"|"Tropical Fish Mural"|34.142479|-118.240161|GLENDALE|CA|TR|FI|MU|https://www.google.com/maps/place/34.142479,-118.240161|https://lh6.ggpht.com/GvY00mF3wYHiNSl3YLGsfKTEt6TvRkRwmZFzUBngTyT0IKHfQdELdE5lEesJpmRsmqPjdwHnH8wVExgjMYSz|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""TRFIMU"", ""original_gym_name"":""Tropical Fish Mural"", ""gym_name"":""Tropical Fish Mural"", ""latitude"":""34.142479"", ""longitude"":""-118.240161"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.142479,-118.240161"", ""gym_image"":""https://lh6.ggpht.com/GvY00mF3wYHiNSl3YLGsfKTEt6TvRkRwmZFzUBngTyT0IKHfQdELdE5lEesJpmRsmqPjdwHnH8wVExgjMYSz""}"
BAG|GLENDALECA|CHCHCH|"Chevy Chase Church"|"Chevy Chase Church"|34.136107|-118.23939|GLENDALE|CA|CH|CH|CH|https://www.google.com/maps/place/34.136107,-118.23939|https://lh6.ggpht.com/hXcwc0fOnv6NCyd4dxoK0fhwsz8NKbKb3lpXfhqvAidfIzBH9NhTFJbEUBwXFCkiqCeMZQr-RjTu3IoDRqY|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""CHCHCH"", ""original_gym_name"":""Chevy Chase Church"", ""gym_name"":""Chevy Chase Church"", ""latitude"":""34.136107"", ""longitude"":""-118.23939"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.136107,-118.23939"", ""gym_image"":""https://lh6.ggpht.com/hXcwc0fOnv6NCyd4dxoK0fhwsz8NKbKb3lpXfhqvAidfIzBH9NhTFJbEUBwXFCkiqCeMZQr-RjTu3IoDRqY""}"
BAG|GLENDALECA|COANTE|"Coffee and Tea"|"Coffee and Tea"|34.133136|-118.201414|GLENDALE|CA|CO|AN|TE|https://www.google.com/maps/place/34.133136,-118.201414|https://lh3.ggpht.com/1vYm0i4IkmIP8cMYYJXyJIdxHm115rJwmKWuBsG1bgVLi24M3eQPhRPHnFFkeh44JUzuRmkpQuxUv0IfQtMt|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""COANTE"", ""original_gym_name"":""Coffee and Tea"", ""gym_name"":""Coffee and Tea"", ""latitude"":""34.133136"", ""longitude"":""-118.201414"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.133136,-118.201414"", ""gym_image"":""https://lh3.ggpht.com/1vYm0i4IkmIP8cMYYJXyJIdxHm115rJwmKWuBsG1bgVLi24M3eQPhRPHnFFkeh44JUzuRmkpQuxUv0IfQtMt""}"
BAG|GLENDALECA|EAROWA|"Eagle Rock Wall Art"|"Eagle Rock Wall Art"|34.139671|-118.200123|GLENDALE|CA|EA|RO|WA|https://www.google.com/maps/place/34.139671,-118.200123|https://lh6.ggpht.com/VADv_sYqvmKsQOTXXPrla8TxRjaPQN3Euti691iofjeNKn6kEW6d-oMmVWT1h0IqpR-9R6h99lb0tB-Un4o9|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""EAROWA"", ""original_gym_name"":""Eagle Rock Wall Art"", ""gym_name"":""Eagle Rock Wall Art"", ""latitude"":""34.139671"", ""longitude"":""-118.200123"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.139671,-118.200123"", ""gym_image"":""https://lh6.ggpht.com/VADv_sYqvmKsQOTXXPrla8TxRjaPQN3Euti691iofjeNKn6kEW6d-oMmVWT1h0IqpR-9R6h99lb0tB-Un4o9""}"
BAG|GLENDALECA|DIUTBO|"Discovery Utility Box Art"|"Discovery Utility Box Art"|34.134065|-118.241866|GLENDALE|CA|DI|UT|BO|https://www.google.com/maps/place/34.134065,-118.241866|https://lh3.googleusercontent.com/GHPrlBM95rLM0J0OULzf8UHJKMgoRDPADDjvhXOki7Z1hl3BOReTo6IqdjB-cVi5z7Vi66ELvh49LbEVslFzxg|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""DIUTBO"", ""original_gym_name"":""Discovery Utility Box Art"", ""gym_name"":""Discovery Utility Box Art"", ""latitude"":""34.134065"", ""longitude"":""-118.241866"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.134065,-118.241866"", ""gym_image"":""https://lh3.googleusercontent.com/GHPrlBM95rLM0J0OULzf8UHJKMgoRDPADDjvhXOki7Z1hl3BOReTo6IqdjB-cVi5z7Vi66ELvh49LbEVslFzxg""}"
BAG|GLENDALECA|LOANUN|"Los Angeles United Church of Christ"|"Los Angeles United Church of Christ"|34.139017|-118.211322|GLENDALE|CA|LO|AN|UN|https://www.google.com/maps/place/34.139017,-118.211322|https://lh6.ggpht.com/cmJ9xB7Yj45pAXRQqsMPrEEL2qYV-8mEEP4ZRj-bIjViOr739I1-mUFUiqaxV0opvUrTA8tpE0VizvWYJCK9|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""LOANUN"", ""original_gym_name"":""Los Angeles United Church of Christ"", ""gym_name"":""Los Angeles United Church of Christ"", ""latitude"":""34.139017"", ""longitude"":""-118.211322"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.139017,-118.211322"", ""gym_image"":""https://lh6.ggpht.com/cmJ9xB7Yj45pAXRQqsMPrEEL2qYV-8mEEP4ZRj-bIjViOr739I1-mUFUiqaxV0opvUrTA8tpE0VizvWYJCK9""}"
BAG|GLENDALECA|SOLUHO|"Solheim Lutheran Home"|"Solheim Lutheran Home"|34.137836|-118.215554|GLENDALE|CA|SO|LU|HO|https://www.google.com/maps/place/34.137836,-118.215554|https://lh3.ggpht.com/CnfygFUrKI3MuJRm97GT0WD9aFxMxFmuf9gc1WgyD6Bd5OTCZOeWVowwm8CJlv44CDtUsfCrw6cVms45OhriYA|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""SOLUHO"", ""original_gym_name"":""Solheim Lutheran Home"", ""gym_name"":""Solheim Lutheran Home"", ""latitude"":""34.137836"", ""longitude"":""-118.215554"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.137836,-118.215554"", ""gym_image"":""https://lh3.ggpht.com/CnfygFUrKI3MuJRm97GT0WD9aFxMxFmuf9gc1WgyD6Bd5OTCZOeWVowwm8CJlv44CDtUsfCrw6cVms45OhriYA""}"
BAG|GLENDALECA|CRTHOR|"Crest of The Order of the Black Lion"|"Crestof The Order of the Black Lion"|34.136606|-118.216757|GLENDALE|CA|CR|TH|OR|https://www.google.com/maps/place/34.136606,-118.216757|https://lh5.ggpht.com/_E7bCN1fjRjww7HN_5_rClEFPcL1i_8ANQpZfY5pIPua6xW1RWtwqhiaTz0oi0z9pT5zFzCktj9zF64h7wxf|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""CRTHOR"", ""original_gym_name"":""Crest of The Order of the Black Lion"", ""gym_name"":""Crestof The Order of the Black Lion"", ""latitude"":""34.136606"", ""longitude"":""-118.216757"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.136606,-118.216757"", ""gym_image"":""https://lh5.ggpht.com/_E7bCN1fjRjww7HN_5_rClEFPcL1i_8ANQpZfY5pIPua6xW1RWtwqhiaTz0oi0z9pT5zFzCktj9zF64h7wxf""}"
BAG|GLENDALECA|FSCWI|"F Scott Wilson Dedication Tablet"|"F Scott Wilson Dedication Tablet"|34.13317|-118.207863|GLENDALE|CA|F|SC|WI|https://www.google.com/maps/place/34.13317,-118.207863|https://lh4.ggpht.com/97RqM96YFuLxLROp16-E1v05f9hpPstRSKK8CHGT082UnHz2zSTy2Rfc4QtXNyLlBe7INE6kHOVPZkiDoiER|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""FSCWI"", ""original_gym_name"":""F Scott Wilson Dedication Tablet"", ""gym_name"":""F Scott Wilson Dedication Tablet"", ""latitude"":""34.13317"", ""longitude"":""-118.207863"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.13317,-118.207863"", ""gym_image"":""https://lh4.ggpht.com/97RqM96YFuLxLROp16-E1v05f9hpPstRSKK8CHGT082UnHz2zSTy2Rfc4QtXNyLlBe7INE6kHOVPZkiDoiER""}"
BAG|GLENDALECA|BLANWH|"Black And White Shards Mural"|"Black And White Shards Mural"|34.139768|-118.200919|GLENDALE|CA|BL|AN|WH|https://www.google.com/maps/place/34.139768,-118.200919|https://lh5.ggpht.com/9oMwBXQnrk9yb0LDapDiJ0MUMQx6MlbLKTD94janYAIrAUaqfCXNcn5Q-zxBBiO4e4HH-e0KDz9HFiYaNWY|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""BLANWH"", ""original_gym_name"":""Black And White Shards Mural"", ""gym_name"":""Black And White Shards Mural"", ""latitude"":""34.139768"", ""longitude"":""-118.200919"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.139768,-118.200919"", ""gym_image"":""https://lh5.ggpht.com/9oMwBXQnrk9yb0LDapDiJ0MUMQx6MlbLKTD94janYAIrAUaqfCXNcn5Q-zxBBiO4e4HH-e0KDz9HFiYaNWY""}"
BAG|GLENDALECA|MU|Mural|Mural|34.139411|-118.197357|GLENDALE|CA|MU|""|""|https://www.google.com/maps/place/34.139411,-118.197357|https://lh5.ggpht.com/rat1tjk5Or5aMO_JwIm6MnK_WZRmLDJpKepSwRKJqqievy4htykIGAQBX6jmgWbUul9jaMRN_EGOWqprYtBoqg|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""MU"", ""original_gym_name"":""Mural"", ""gym_name"":""Mural"", ""latitude"":""34.139411"", ""longitude"":""-118.197357"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.139411,-118.197357"", ""gym_image"":""https://lh5.ggpht.com/rat1tjk5Or5aMO_JwIm6MnK_WZRmLDJpKepSwRKJqqievy4htykIGAQBX6jmgWbUul9jaMRN_EGOWqprYtBoqg""}"
BAG|GLENDALECA|EAROLU|"Eagle Rock Lutheran Church"|"Eagle Rock Lutheran Church"|34.137361|-118.211332|GLENDALE|CA|EA|RO|LU|https://www.google.com/maps/place/34.137361,-118.211332|https://lh5.ggpht.com/_-So1dI86ZUFhi1-OA0qp-7iATtxlSwZjGB8jglabJVz7Qmuz0gNPy39bE_Um9v81JILF75HJocQAM8d3qcG|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""EAROLU"", ""original_gym_name"":""Eagle Rock Lutheran Church"", ""gym_name"":""Eagle Rock Lutheran Church"", ""latitude"":""34.137361"", ""longitude"":""-118.211332"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.137361,-118.211332"", ""gym_image"":""https://lh5.ggpht.com/_-So1dI86ZUFhi1-OA0qp-7iATtxlSwZjGB8jglabJVz7Qmuz0gNPy39bE_Um9v81JILF75HJocQAM8d3qcG""}"
BAG|GLENDALECA|TUAWAR|"Tucked Away Art"|"Tucked Away Art"|34.139212|-118.205653|GLENDALE|CA|TU|AW|AR|https://www.google.com/maps/place/34.139212,-118.205653|https://lh6.ggpht.com/YgX3laXjrvlkKOV2nq_dBJfbexoogmAeYVzKYwM2WvaWI2LlFzTvBpRtyM4oQCgfSlHKM4JemEFrM8oHRPI|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""TUAWAR"", ""original_gym_name"":""Tucked Away Art"", ""gym_name"":""Tucked Away Art"", ""latitude"":""34.139212"", ""longitude"":""-118.205653"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.139212,-118.205653"", ""gym_image"":""https://lh6.ggpht.com/YgX3laXjrvlkKOV2nq_dBJfbexoogmAeYVzKYwM2WvaWI2LlFzTvBpRtyM4oQCgfSlHKM4JemEFrM8oHRPI""}"
BAG|GLENDALECA|EAROFA|"Eagle Rock Family Mosaic Trashcan"|"Eagle Rock Family Mosaic Trashcan"|34.1329|-118.216078|GLENDALE|CA|EA|RO|FA|https://www.google.com/maps/place/34.1329,-118.216078|https://lh3.ggpht.com/SMeoXAQ9HNPpaLrraFj2jUtaPicikMdW_vfDGhPlRkPYjHGiJjkYXiOYREwMJqBsUdtrzRrJeRodJhwAGSlf|"{ ""region_code_key"":""BAG"", ""city_state_key"":""GLENDALECA"", ""gym_code_key"":""EAROFA"", ""original_gym_name"":""Eagle Rock Family Mosaic Trashcan"", ""gym_name"":""Eagle Rock Family Mosaic Trashcan"", ""latitude"":""34.1329"", ""longitude"":""-118.216078"", ""gym_location_city"":""GLENDALE"", ""gym_location_state"":""CA"", ""gmap_url"":""https://www.google.com/maps/place/34.1329,-118.216078"", ""gym_image"":""https://lh3.ggpht.com/SMeoXAQ9HNPpaLrraFj2jUtaPicikMdW_vfDGhPlRkPYjHGiJjkYXiOYREwMJqBsUdtrzRrJeRodJhwAGSlf""}"
